Algoritmo,Unique(Y/N),Sorted(Y/N),Run#,Problem_Size,#_Sets,Probability,#_of_Steps,Best_Cost,Time
Dijkstra,Y,N,46,20,10,0.4,4052,32,2.936252499999682
Pruning,Y,N,48,20,10,0.4,14140,28,1.7125595999996222
Dijkstra,N,N,49,20,10,0.4,3741,29,2.790701099999751
Dijkstra,Y,N,48,20,10,0.4,1765,28,1.290731200000664
Dijkstra,N,N,50,20,10,0.4,3491,32,2.59837140000036
A*,Y,N,48,20,10,0.4,1765,28,1.4506858000004286
A*,Y,N,46,20,10,0.4,4052,32,3.394296000000395
Pruning,Y,Y,47,20,10,0.4,30709,26,4.59517919999962
A*,N,N,49,20,10,0.4,3741,29,3.052563299999747
Pruning,Y,Y,48,20,10,0.4,13255,28,1.6628215000000637
A*,N,N,50,20,10,0.4,3491,32,2.7972013999997216
Dijkstra,Y,Y,47,20,10,0.4,2127,26,1.694941700000527
A*,Y,N,34,20,10,0.4,14506,39,12.116039700000329
Dijkstra,Y,Y,48,20,10,0.4,1796,28,1.2816347999996651
Pruning,Y,Y,46,20,10,0.4,25481,32,3.1803519999994023
A*,Y,Y,47,20,10,0.4,2127,26,1.656578900000568
Pruning,N,N,1,20,10,0.8,253,28,0.024734999999964202
Dijkstra,N,N,1,20,10,0.8,25,28,0.010962199999994482
A*,N,N,1,20,10,0.8,25,28,0.013792900000225927
Pruning,Y,N,1,20,10,0.8,213,28,0.01903249999941181
Dijkstra,Y,N,1,20,10,0.8,31,28,0.022199799999725656
A*,Y,N,1,20,10,0.8,31,28,0.01846659999955591
Pruning,Y,Y,1,20,10,0.8,204,28,0.010966899999402813
Dijkstra,Y,Y,1,20,10,0.8,25,28,0.009468399999605026
A*,Y,Y,1,20,10,0.8,25,28,0.011508900000080757
A*,Y,Y,48,20,10,0.4,1796,28,1.4481294000006528
Pruning,N,N,2,20,10,0.8,91,20,0.007219699999950535
Dijkstra,N,N,2,20,10,0.8,10,20,0.005476500000440865
A*,N,N,2,20,10,0.8,10,20,0.006089299999985087
Pruning,Y,N,2,20,10,0.8,116,20,0.009571499999765365
Dijkstra,Y,N,2,20,10,0.8,10,20,0.00297229999978299
A*,Y,N,2,20,10,0.8,10,20,0.00349129999995057
Pruning,Y,Y,2,20,10,0.8,102,20,0.00774950000050012
Dijkstra,Y,Y,2,20,10,0.8,10,20,0.0048441000008097035
A*,Y,Y,2,20,10,0.8,10,20,0.005733200000577199
Pruning,N,N,3,20,10,0.8,242,31,0.024823599999763246
Dijkstra,N,N,3,20,10,0.8,22,31,0.00973829999929876
A*,N,N,3,20,10,0.8,22,31,0.010584599999674538
Pruning,Y,N,3,20,10,0.8,181,31,0.01575109999976121
Dijkstra,Y,N,3,20,10,0.8,25,31,0.018188999999438238
A*,Y,N,3,20,10,0.8,25,31,0.020259799999621464
Pruning,Y,Y,3,20,10,0.8,181,31,0.016365899999982503
Dijkstra,Y,Y,3,20,10,0.8,23,31,0.016664900000250782
A*,Y,Y,3,20,10,0.8,23,31,0.018408699999781675
Pruning,N,N,4,20,10,0.8,164,28,0.015292099999896891
Dijkstra,N,N,4,20,10,0.8,12,28,0.007025699999758217
Pruning,Y,N,50,20,10,0.4,24832,32,3.4298021000004155
A*,N,N,4,20,10,0.8,12,28,0.007605500000863685
Pruning,Y,N,4,20,10,0.8,197,28,0.014327200000479934
Dijkstra,Y,N,4,20,10,0.8,14,28,0.004632000000128755
A*,Y,N,4,20,10,0.8,14,28,0.008385399999497167
Pruning,Y,Y,4,20,10,0.8,109,28,0.0086700000001656
Dijkstra,Y,Y,4,20,10,0.8,15,28,0.005004099999496248
A*,Y,Y,4,20,10,0.8,15,28,0.0106975999997303
Pruning,Y,N,49,20,10,0.4,32646,29,4.706393299999945
Pruning,N,N,5,20,10,0.8,165,30,0.014958699999624514
Dijkstra,N,N,5,20,10,0.8,21,30,0.013383299999986775
A*,N,N,5,20,10,0.8,21,30,0.010819699999956356
Pruning,Y,N,5,20,10,0.8,181,30,0.012404399999468296
Dijkstra,Y,N,5,20,10,0.8,20,30,0.0129188000000795
A*,Y,N,5,20,10,0.8,20,30,0.01192059999993944
Pruning,Y,Y,5,20,10,0.8,179,30,0.015915599999971164
Dijkstra,Y,Y,5,20,10,0.8,20,30,0.012620500000593893
A*,Y,Y,5,20,10,0.8,20,30,0.01325989999986632
Pruning,N,N,6,20,10,0.8,269,32,0.02217079999991256
Dijkstra,N,N,6,20,10,0.8,28,32,0.016235400000368827
A*,N,N,6,20,10,0.8,28,32,0.02106259999982285
Pruning,Y,N,6,20,10,0.8,253,32,0.023911999999654654
Dijkstra,Y,N,6,20,10,0.8,31,32,0.02176820000022417
A*,Y,N,6,20,10,0.8,31,32,0.02325129999917408
Pruning,Y,Y,6,20,10,0.8,251,32,0.023398000000270258
Dijkstra,Y,Y,6,20,10,0.8,30,32,0.015066999999362451
A*,Y,Y,6,20,10,0.8,30,32,0.01449769999999262
Pruning,N,N,7,20,10,0.8,205,31,0.01479250000011234
Dijkstra,N,N,7,20,10,0.8,22,31,0.008731400000215217
A*,N,N,7,20,10,0.8,22,31,0.00957399999970221
Pruning,Y,N,7,20,10,0.8,181,31,0.00991870000052586
Dijkstra,Y,N,7,20,10,0.8,25,31,0.014407299999220413
A*,Y,N,7,20,10,0.8,25,31,0.019003000000338943
Pruning,Y,Y,7,20,10,0.8,195,31,0.014991099999861035
Dijkstra,Y,Y,7,20,10,0.8,23,31,0.00873909999972966
A*,Y,Y,7,20,10,0.8,23,31,0.010190099999817903
Dijkstra,Y,Y,46,20,10,0.4,4117,32,3.252331600000616
Pruning,N,N,8,20,10,0.8,229,30,0.013356499999645166
Dijkstra,N,N,8,20,10,0.8,38,30,0.016415000000051805
A*,N,N,8,20,10,0.8,38,30,0.01839029999973718
Pruning,Y,N,8,20,10,0.8,398,30,0.03926140000021405
Dijkstra,Y,N,8,20,10,0.8,25,30,0.017287899999246292
A*,Y,N,8,20,10,0.8,25,30,0.021138300000529853
Pruning,Y,Y,8,20,10,0.8,220,30,0.020603599999958533
Dijkstra,Y,Y,8,20,10,0.8,35,30,0.024567499999648135
A*,Y,Y,8,20,10,0.8,35,30,0.029571700000815326
Pruning,N,N,9,20,10,0.8,108,20,0.008831600000121398
Dijkstra,N,N,9,20,10,0.8,11,20,0.00618060000033438
A*,N,N,9,20,10,0.8,11,20,0.006855999999970663
Pruning,Y,N,9,20,10,0.8,243,20,0.026670799999919836
Dijkstra,Y,N,9,20,10,0.8,11,20,0.006655799999862211
A*,Y,N,9,20,10,0.8,11,20,0.007595699999910721
Pruning,Y,Y,9,20,10,0.8,220,20,0.014360300000589632
Dijkstra,Y,Y,9,20,10,0.8,11,20,0.006075500000406464
A*,Y,Y,9,20,10,0.8,11,20,0.005891900000278838
Pruning,N,N,10,20,10,0.8,189,31,0.011308300000564486
Dijkstra,N,N,10,20,10,0.8,23,31,0.01579889999993611
A*,N,N,10,20,10,0.8,23,31,0.01703529999940656
Pruning,Y,N,10,20,10,0.8,149,31,0.012974199999916891
Dijkstra,Y,N,10,20,10,0.8,19,31,0.0071482000003015855
A*,Y,N,10,20,10,0.8,19,31,0.014399900000171328
Pruning,Y,Y,10,20,10,0.8,149,31,0.01271679999990738
Dijkstra,Y,Y,10,20,10,0.8,18,31,0.011347500000738364
A*,Y,Y,10,20,10,0.8,18,31,0.0136674999994284
Pruning,N,N,11,20,10,0.8,117,28,0.011062300000048708
Dijkstra,N,N,11,20,10,0.8,12,28,0.006817299999966053
A*,N,N,11,20,10,0.8,12,28,0.007572299999992538
Pruning,Y,N,11,20,10,0.8,117,28,0.009322099999735656
Dijkstra,Y,N,11,20,10,0.8,12,28,0.007132099999580532
A*,Y,N,11,20,10,0.8,12,28,0.007174299999860523
Pruning,Y,Y,11,20,10,0.8,101,28,0.007123299999875599
Dijkstra,Y,Y,11,20,10,0.8,13,28,0.006937299999663082
A*,Y,Y,11,20,10,0.8,13,28,0.008260499999778403
Pruning,N,N,12,20,10,0.8,109,27,0.005039199999373523
Dijkstra,N,N,12,20,10,0.8,12,27,0.006992300000092655
A*,N,N,12,20,10,0.8,12,27,0.007779399999890302
Pruning,Y,N,12,20,10,0.8,125,27,0.010319900000467896
Dijkstra,Y,N,12,20,10,0.8,12,27,0.005821699999614793
A*,Y,N,12,20,10,0.8,12,27,0.004429599999639322
Pruning,Y,Y,12,20,10,0.8,101,27,0.0043711000007533585
Dijkstra,Y,Y,12,20,10,0.8,12,27,0.005549900000005437
A*,Y,Y,12,20,10,0.8,12,27,0.008149299999786308
Dijkstra,Y,N,50,20,10,0.4,3493,32,2.8121172000001025
Pruning,N,N,13,20,10,0.8,220,29,0.014339100000142935
Dijkstra,N,N,13,20,10,0.8,24,29,0.009361499999613443
A*,N,N,13,20,10,0.8,24,29,0.010283700000400131
Pruning,Y,N,13,20,10,0.8,253,29,0.027436200000011013
Dijkstra,Y,N,13,20,10,0.8,21,29,0.014142699999865727
A*,Y,N,13,20,10,0.8,21,29,0.017153800000414776
Pruning,Y,Y,13,20,10,0.8,217,29,0.02163490000020829
Dijkstra,Y,Y,13,20,10,0.8,24,29,0.01624039999933302
A*,Y,Y,13,20,10,0.8,24,29,0.016126299999996263
Dijkstra,Y,N,49,20,10,0.4,3736,29,2.872114099999635
Pruning,N,N,14,20,10,0.8,140,29,0.012066600000252947
Dijkstra,N,N,14,20,10,0.8,12,29,0.0042397999995955615
A*,N,N,14,20,10,0.8,12,29,0.007795900000019174
Pruning,Y,N,14,20,10,0.8,173,29,0.015329999999266875
Dijkstra,Y,N,14,20,10,0.8,12,29,0.006938300000001618
A*,Y,N,14,20,10,0.8,12,29,0.008095000000139407
Pruning,Y,Y,14,20,10,0.8,101,29,0.00766840000051161
Dijkstra,Y,Y,14,20,10,0.8,13,29,0.007745999999315245
A*,Y,Y,14,20,10,0.8,13,29,0.008485899999868707
Pruning,N,N,15,20,10,0.8,227,29,0.02341419999993377
Dijkstra,N,N,15,20,10,0.8,23,29,0.016139700000167068
A*,N,N,15,20,10,0.8,23,29,0.017089300000407093
Pruning,Y,N,15,20,10,0.8,229,29,0.022921699999642442
Dijkstra,Y,N,15,20,10,0.8,22,29,0.014419600000110222
A*,Y,N,15,20,10,0.8,22,29,0.017545499999869207
Pruning,Y,Y,15,20,10,0.8,178,29,0.017682499999864376
Dijkstra,Y,Y,15,20,10,0.8,25,29,0.018154299999878276
A*,Y,Y,15,20,10,0.8,25,29,0.01681579999967653
Pruning,N,N,16,20,10,0.8,172,29,0.012416999999913969
Dijkstra,N,N,16,20,10,0.8,19,29,0.008114600000226346
A*,N,N,16,20,10,0.8,19,29,0.008111799999824143
Pruning,Y,N,16,20,10,0.8,173,29,0.009168100000351842
Dijkstra,Y,N,16,20,10,0.8,18,29,0.0063030999999682535
A*,Y,N,16,20,10,0.8,18,29,0.009999100000641192
Pruning,Y,Y,16,20,10,0.8,163,29,0.015228700000079698
Dijkstra,Y,Y,16,20,10,0.8,19,29,0.011279499999545806
A*,Y,Y,16,20,10,0.8,19,29,0.01501300000018091
Pruning,N,N,17,20,10,0.8,301,30,0.03038490000017191
Dijkstra,N,N,17,20,10,0.8,35,30,0.025390600000719132
A*,N,N,17,20,10,0.8,35,30,0.025182700000186742
Pruning,Y,N,17,20,10,0.8,317,30,0.024475299999721756
Dijkstra,Y,N,17,20,10,0.8,35,30,0.024900300000808784
A*,Y,N,17,20,10,0.8,35,30,0.02734390000023268
Pruning,Y,Y,17,20,10,0.8,405,30,0.0380659000002197
Dijkstra,Y,Y,17,20,10,0.8,34,30,0.025247399999898334
A*,Y,Y,17,20,10,0.8,34,30,0.020304900000155612
Pruning,N,N,18,20,10,0.8,165,29,0.015502100000048813
Dijkstra,N,N,18,20,10,0.8,18,29,0.010276199999680102
A*,N,N,18,20,10,0.8,18,29,0.012589299999490322
Pruning,Y,N,18,20,10,0.8,197,29,0.01637580000078742
Dijkstra,Y,N,18,20,10,0.8,23,29,0.016098199999760254
A*,Y,N,18,20,10,0.8,23,29,0.017048800000338815
Pruning,Y,Y,18,20,10,0.8,173,29,0.00889160000042466
Dijkstra,Y,Y,18,20,10,0.8,22,29,0.008400899999287503
A*,Y,Y,18,20,10,0.8,22,29,0.013341700000637502
Pruning,N,N,19,20,10,0.8,323,31,0.032985099999677914
A*,Y,Y,46,20,10,0.4,4117,32,3.7874565000001894
Dijkstra,N,N,19,20,10,0.8,37,31,0.028435300000637653
A*,N,N,19,20,10,0.8,37,31,0.030245100000684033
Pruning,Y,N,19,20,10,0.8,332,31,0.031980400000065856
Pruning,N,N,20,20,10,0.8,238,29,0.020883999999568914
Dijkstra,Y,N,19,20,10,0.8,38,31,0.025781300000744523
Dijkstra,N,N,20,20,10,0.8,19,29,0.013554899999689951
A*,N,N,20,20,10,0.8,19,29,0.014755999999579217
A*,Y,N,19,20,10,0.8,38,31,0.03235399999994115
Pruning,Y,N,20,20,10,0.8,379,29,0.036400099999809754
Pruning,Y,Y,19,20,10,0.8,317,31,0.028688899999906425
Dijkstra,Y,N,20,20,10,0.8,22,29,0.014621100000113074
Dijkstra,Y,Y,19,20,10,0.8,36,31,0.01731949999975768
A*,Y,N,20,20,10,0.8,22,29,0.015804499999831023
A*,Y,Y,19,20,10,0.8,36,31,0.019718000000466418
Pruning,Y,Y,20,20,10,0.8,187,29,0.012832299999899988
Dijkstra,Y,Y,20,20,10,0.8,21,29,0.013293800000610645
A*,Y,Y,20,20,10,0.8,21,29,0.01164610000068933
Pruning,N,N,21,20,10,0.8,243,30,0.022214900000108173
Dijkstra,N,N,21,20,10,0.8,26,30,0.01363000000037573
A*,N,N,21,20,10,0.8,26,30,0.014615000000048894
Pruning,Y,N,21,20,10,0.8,285,30,0.023626899999726447
Dijkstra,Y,N,21,20,10,0.8,31,30,0.01340749999963009
A*,Y,N,21,20,10,0.8,31,30,0.01965669999935926
Pruning,Y,Y,21,20,10,0.8,221,30,0.016377900000406953
Dijkstra,Y,Y,21,20,10,0.8,29,30,0.015967899999850488
A*,Y,Y,21,20,10,0.8,29,30,0.015730999999505002
Pruning,N,N,22,20,10,0.8,205,30,0.020660400000451773
Dijkstra,N,N,22,20,10,0.8,22,30,0.013271799999529321
A*,N,N,22,20,10,0.8,22,30,0.01383079999959591
Pruning,N,N,23,20,10,0.8,141,28,0.012911499999972875
Dijkstra,N,N,23,20,10,0.8,13,28,0.004644399999961024
Pruning,Y,N,22,20,10,0.8,188,30,0.017096399999900314
A*,N,N,23,20,10,0.8,13,28,0.009242699999958859
Dijkstra,Y,N,22,20,10,0.8,22,30,0.009829399999944144
Pruning,Y,N,23,20,10,0.8,132,28,0.0121168999994552
Dijkstra,Y,N,23,20,10,0.8,12,28,0.006969500000195694
A*,Y,N,22,20,10,0.8,22,30,0.017653200000495417
A*,Y,N,23,20,10,0.8,12,28,0.007417200000418234
Pruning,Y,Y,23,20,10,0.8,109,28,0.008886000000529748
Pruning,Y,Y,22,20,10,0.8,188,30,0.018007499999839638
Dijkstra,Y,Y,23,20,10,0.8,13,28,0.007685900000069523
A*,Y,Y,23,20,10,0.8,13,28,0.008384900000237394
Dijkstra,Y,Y,22,20,10,0.8,22,30,0.0162265999997544
A*,Y,Y,22,20,10,0.8,22,30,0.019131300000481133
A*,Y,N,50,20,10,0.4,3493,32,3.2636734999996406
Pruning,N,N,24,20,10,0.8,213,31,0.020483899999817368
Dijkstra,N,N,24,20,10,0.8,28,31,0.020649699999921722
A*,N,N,24,20,10,0.8,28,31,0.019565999999940686
Pruning,Y,N,24,20,10,0.8,244,31,0.023169200000666024
Dijkstra,Y,N,24,20,10,0.8,28,31,0.012813599999390135
A*,Y,N,24,20,10,0.8,28,31,0.022574399999939487
Pruning,Y,Y,24,20,10,0.8,273,31,0.02724060000036843
Dijkstra,Y,Y,24,20,10,0.8,27,31,0.010334300000067742
Pruning,N,N,26,20,10,0.8,245,32,0.01722929999959888
A*,Y,Y,24,20,10,0.8,27,31,0.022404599999390484
Pruning,N,N,25,20,10,0.8,347,28,0.03516029999991588
Dijkstra,N,N,26,20,10,0.8,29,32,0.01801219999924797
Dijkstra,N,N,25,20,10,0.8,32,28,0.020476799999414652
A*,Y,N,49,20,10,0.4,3736,29,3.510301399999662
A*,N,N,26,20,10,0.8,29,32,0.022350100000039674
A*,N,N,25,20,10,0.8,32,28,0.019870300000548013
Pruning,Y,N,26,20,10,0.8,275,32,0.02689620000001014
Pruning,Y,N,25,20,10,0.8,395,28,0.033474500000011176
Dijkstra,Y,N,26,20,10,0.8,31,32,0.022488099999463884
Dijkstra,Y,N,25,20,10,0.8,30,28,0.01192200000059529
A*,Y,N,26,20,10,0.8,31,32,0.017953100000340783
A*,Y,N,25,20,10,0.8,30,28,0.014403600000150618
Pruning,Y,Y,26,20,10,0.8,237,32,0.01759589999983291
Pruning,Y,Y,25,20,10,0.8,251,28,0.021665999999640917
Dijkstra,Y,Y,26,20,10,0.8,28,32,0.012322800000220013
Dijkstra,Y,Y,25,20,10,0.8,32,28,0.021004700000048615
A*,Y,Y,26,20,10,0.8,28,32,0.023827700000765617
A*,Y,Y,25,20,10,0.8,32,28,0.02767610000046261
Pruning,N,N,27,20,10,0.8,157,30,0.013475699999617063
Dijkstra,N,N,27,20,10,0.8,14,30,0.008749600000555802
A*,N,N,27,20,10,0.8,14,30,0.008855400000356894
Pruning,Y,N,27,20,10,0.8,117,30,0.009551799999826471
Dijkstra,Y,N,27,20,10,0.8,14,30,0.008279900000161433
A*,Y,N,27,20,10,0.8,14,30,0.009808099999645492
Pruning,Y,Y,27,20,10,0.8,117,30,0.009418399999958638
Dijkstra,Y,Y,27,20,10,0.8,19,30,0.012571899999784364
A*,Y,Y,27,20,10,0.8,19,30,0.014316699999653792
Pruning,N,N,28,20,10,0.8,165,29,0.010053500000140048
Dijkstra,N,N,28,20,10,0.8,13,29,0.007951800000228104
A*,N,N,28,20,10,0.8,13,29,0.008426399999734713
Pruning,Y,N,28,20,10,0.8,125,29,0.01026220000039757
Dijkstra,Y,N,28,20,10,0.8,13,29,0.007386000000224158
Pruning,N,N,29,20,10,0.8,347,20,0.02090829999997368
A*,Y,N,28,20,10,0.8,13,29,0.007867700000133482
Dijkstra,N,N,29,20,10,0.8,11,20,0.006344200000057754
Pruning,Y,Y,28,20,10,0.8,101,29,0.005877599999621452
A*,N,N,29,20,10,0.8,11,20,0.00688350000018545
Dijkstra,Y,Y,28,20,10,0.8,13,29,0.004105199999685283
A*,Y,Y,28,20,10,0.8,13,29,0.007851500000469969
Pruning,Y,N,29,20,10,0.8,547,20,0.05802959999982704
Dijkstra,Y,N,29,20,10,0.8,11,20,0.006014100000356848
A*,Y,N,29,20,10,0.8,11,20,0.007391399999505666
Pruning,Y,Y,29,20,10,0.8,506,20,0.046681599999828904
Dijkstra,Y,Y,29,20,10,0.8,11,20,0.004059099999722093
A*,Y,Y,29,20,10,0.8,11,20,0.006527499999720021
Pruning,N,N,30,20,10,0.8,220,28,0.013586000000032072
Dijkstra,N,N,30,20,10,0.8,28,28,0.020446600000468607
A*,N,N,30,20,10,0.8,28,28,0.022091400000135764
Pruning,Y,N,30,20,10,0.8,269,28,0.022795000000769505
Dijkstra,Y,N,30,20,10,0.8,27,28,0.015301999999792315
A*,Y,N,30,20,10,0.8,27,28,0.012799699999959557
Pruning,Y,Y,30,20,10,0.8,189,28,0.016331300000274496
Pruning,N,N,31,20,10,0.8,140,29,0.012391700000080164
Dijkstra,N,N,31,20,10,0.8,12,29,0.007056200000079116
Dijkstra,Y,Y,30,20,10,0.8,26,28,0.018376600000010512
A*,N,N,31,20,10,0.8,12,29,0.007641199999852688
A*,Y,Y,30,20,10,0.8,26,28,0.015898700000434474
Pruning,Y,N,31,20,10,0.8,207,29,0.01593380000031175
Dijkstra,Y,N,31,20,10,0.8,12,29,0.007113899999239948
A*,Y,N,31,20,10,0.8,12,29,0.008310500000334287
Pruning,Y,Y,31,20,10,0.8,101,29,0.006868800000120245
Dijkstra,Y,Y,31,20,10,0.8,12,29,0.0062111000006552786
A*,Y,Y,31,20,10,0.8,12,29,0.008091699999567936
Pruning,N,N,32,20,10,0.8,173,29,0.01578349999999773
Dijkstra,N,N,32,20,10,0.8,22,29,0.010039199999482662
A*,N,N,32,20,10,0.8,22,29,0.010074999999233114
Pruning,Y,N,32,20,10,0.8,173,29,0.013425800000732124
Dijkstra,Y,N,32,20,10,0.8,21,29,0.014242100000046776
A*,Y,N,32,20,10,0.8,21,29,0.016457900000204972
Pruning,Y,Y,32,20,10,0.8,207,29,0.01959770000030403
Dijkstra,Y,Y,32,20,10,0.8,20,29,0.0074305999996795435
A*,Y,Y,32,20,10,0.8,20,29,0.008604399999967427
Pruning,N,N,33,20,10,0.8,148,20,0.013930600000094273
Dijkstra,N,N,33,20,10,0.8,11,20,0.006263700000090466
A*,N,N,33,20,10,0.8,11,20,0.005837200000314624
Pruning,Y,N,33,20,10,0.8,148,20,0.008722300000044925
Dijkstra,Y,N,33,20,10,0.8,11,20,0.005876200000784593
A*,Y,N,33,20,10,0.8,11,20,0.007419100000333856
Pruning,Y,Y,33,20,10,0.8,180,20,0.017219899999872723
Dijkstra,Y,Y,33,20,10,0.8,11,20,0.0033080000002883025
A*,Y,Y,33,20,10,0.8,11,20,0.004002199999376899
Pruning,N,N,34,20,10,0.8,581,31,0.060806000000411586
Dijkstra,N,N,34,20,10,0.8,34,31,0.0205748999997013
A*,N,N,34,20,10,0.8,34,31,0.02777929999956541
Pruning,Y,N,34,20,10,0.8,317,31,0.0321604999999181
Dijkstra,Y,N,34,20,10,0.8,35,31,0.02633750000040891
Pruning,N,N,35,20,10,0.8,237,29,0.023800300000402785
A*,Y,N,34,20,10,0.8,35,31,0.02865750000000844
Dijkstra,N,N,35,20,10,0.8,28,29,0.019938599999477447
A*,N,N,35,20,10,0.8,28,29,0.020617099999981292
Pruning,Y,Y,34,20,10,0.8,304,31,0.028688200000033248
Dijkstra,Y,Y,34,20,10,0.8,34,31,0.01590479999958916
Pruning,Y,N,35,20,10,0.8,353,29,0.03624940000008792
A*,Y,Y,34,20,10,0.8,34,31,0.02453550000063842
Dijkstra,Y,N,35,20,10,0.8,29,29,0.018847199999981967
A*,Y,N,35,20,10,0.8,29,29,0.02173210000000836
Pruning,Y,Y,35,20,10,0.8,326,29,0.032402900000306545
Dijkstra,Y,Y,35,20,10,0.8,30,29,0.012481700000535056
A*,Y,Y,35,20,10,0.8,30,29,0.024741700000049605
Pruning,N,N,36,20,10,0.8,245,31,0.02699170000050799
Dijkstra,N,N,36,20,10,0.8,25,31,0.016057200000432204
A*,N,N,36,20,10,0.8,25,31,0.019320699999298085
Pruning,Y,N,36,20,10,0.8,229,31,0.022688400000333786
Dijkstra,Y,N,36,20,10,0.8,25,31,0.01134879999972327
A*,Y,N,36,20,10,0.8,25,31,0.018818800000190095
Pruning,Y,Y,36,20,10,0.8,235,31,0.016786200000751705
Dijkstra,Y,Y,36,20,10,0.8,29,31,0.018124100000022736
A*,Y,Y,36,20,10,0.8,29,31,0.02117640000051324
Pruning,N,N,37,20,10,0.8,141,31,0.01149970000005851
Dijkstra,N,N,37,20,10,0.8,15,31,0.010102899999765214
A*,N,N,37,20,10,0.8,15,31,0.009826800000155345
Pruning,Y,N,37,20,10,0.8,149,31,0.012856800000008661
Dijkstra,Y,N,37,20,10,0.8,14,31,0.008311999999932596
A*,Y,N,37,20,10,0.8,14,31,0.009822500000154832
Pruning,Y,Y,37,20,10,0.8,124,31,0.011320999999952619
Dijkstra,Y,Y,37,20,10,0.8,12,31,0.006605700000363868
A*,Y,Y,37,20,10,0.8,12,31,0.005899599999793281
Pruning,N,N,38,20,10,0.8,172,29,0.017428999999538064
Dijkstra,N,N,38,20,10,0.8,22,29,0.0157521999999517
A*,N,N,38,20,10,0.8,22,29,0.011887600000591192
Pruning,Y,N,38,20,10,0.8,165,29,0.01548689999981434
Dijkstra,Y,N,38,20,10,0.8,22,29,0.01396880000083911
Pruning,Y,Y,50,20,10,0.4,22024,32,3.2559734000005847
A*,Y,N,38,20,10,0.8,22,29,0.00984119999975519
Pruning,Y,Y,38,20,10,0.8,187,29,0.015940600000249106
Dijkstra,Y,Y,38,20,10,0.8,25,29,0.017086400000152935
A*,Y,Y,38,20,10,0.8,25,29,0.019316599999910977
Pruning,N,N,39,20,10,0.8,252,30,0.026213900000584545
Dijkstra,N,N,39,20,10,0.8,30,30,0.020623900000828144
A*,N,N,39,20,10,0.8,30,30,0.024309200000061537
Pruning,Y,N,39,20,10,0.8,260,30,0.018550999999206397
Dijkstra,Y,N,39,20,10,0.8,30,30,0.02018809999935911
A*,Y,N,39,20,10,0.8,30,30,0.01860729999953037
Pruning,Y,Y,39,20,10,0.8,253,30,0.014116800000010699
Pruning,N,N,40,20,10,0.8,221,31,0.02144659999976284
Dijkstra,Y,Y,39,20,10,0.8,28,30,0.011220399999729125
A*,Y,Y,39,20,10,0.8,28,30,0.013187000000471016
Dijkstra,N,N,40,20,10,0.8,31,31,0.021997599999849626
A*,N,N,40,20,10,0.8,31,31,0.024387699999351753
Pruning,Y,N,40,20,10,0.8,221,31,0.019388900000194553
Dijkstra,Y,N,40,20,10,0.8,38,31,0.022938000000067404
Pruning,N,N,41,20,10,0.8,203,20,0.011650899999949615
Dijkstra,N,N,41,20,10,0.8,11,20,0.00615520000064862
A*,N,N,41,20,10,0.8,11,20,0.006774800000130199
A*,Y,N,40,20,10,0.8,38,31,0.03209739999965677
Pruning,Y,Y,40,20,10,0.8,227,31,0.023026699999718403
Pruning,Y,N,41,20,10,0.8,282,20,0.03150960000039049
Dijkstra,Y,N,41,20,10,0.8,11,20,0.0059285999996063765
A*,Y,N,41,20,10,0.8,11,20,0.006842700000561308
Dijkstra,Y,Y,40,20,10,0.8,32,31,0.0198699000002307
Pruning,Y,Y,41,20,10,0.8,187,20,0.018243700000311946
Dijkstra,Y,Y,41,20,10,0.8,11,20,0.005976800000098592
A*,Y,Y,40,20,10,0.8,32,31,0.02511380000032659
A*,Y,Y,41,20,10,0.8,11,20,0.0073577999992267
Pruning,Y,Y,34,20,10,0.4,83194,39,13.45241729999998
Pruning,N,N,42,20,10,0.8,116,20,0.009708399999908579
Dijkstra,N,N,42,20,10,0.8,11,20,0.0035366000001886277
A*,N,N,42,20,10,0.8,11,20,0.00684940000064671
Pruning,Y,N,42,20,10,0.8,116,20,0.009418699999514502
Dijkstra,Y,N,42,20,10,0.8,11,20,0.003880300000673742
A*,Y,N,42,20,10,0.8,11,20,0.004069999999956053
Pruning,Y,Y,42,20,10,0.8,116,20,0.006000400000630179
Dijkstra,Y,Y,42,20,10,0.8,11,20,0.005493699999533419
A*,Y,Y,42,20,10,0.8,11,20,0.007411900000079186
Pruning,N,N,44,20,10,0.8,181,30,0.017888700000185054
Dijkstra,N,N,44,20,10,0.8,19,30,0.012752600000567327
Pruning,N,N,43,20,10,0.8,371,30,0.02865139999994426
A*,N,N,44,20,10,0.8,19,30,0.01247590000002674
Pruning,Y,N,44,20,10,0.8,197,30,0.018048699999781093
Dijkstra,N,N,43,20,10,0.8,43,30,0.03158419999999751
Dijkstra,Y,N,44,20,10,0.8,20,30,0.012657100000069477
A*,Y,N,44,20,10,0.8,20,30,0.008810100000118837
Pruning,Y,Y,44,20,10,0.8,203,30,0.012587100000018836
A*,N,N,43,20,10,0.8,43,30,0.028543000000354368
Dijkstra,Y,Y,44,20,10,0.8,18,30,0.006460800000240852
A*,Y,Y,44,20,10,0.8,18,30,0.008750599999984843
Pruning,Y,N,43,20,10,0.8,615,30,0.0596216000003551
Dijkstra,Y,N,43,20,10,0.8,42,30,0.018993299999237934
A*,Y,N,43,20,10,0.8,42,30,0.036037199999555014
Pruning,Y,Y,43,20,10,0.8,357,30,0.0354602999996132
